	PHB	PHA	PHO	PCL	PVA	PU	PPL	P3HP	P4HB	PEA	PES	O-PVA	PBS	PLA	P(3HB-co-3MP)	PEG	PHBV	PHPV	Nylon	PBSA	PET	PE	PBS-Blend	PBSA-Blend	P3HV	PBAT	PEF	PMCL	LDPE	PS	NR
ERR3586774	138.68357729780556	209.59833657768533	0.0	32.11481704911376	11.404037074583254	28.83779490124501	0.0	0.6554044295737502	0.6554044295737502	0.6554044295737502	11.797279732327505	0.0	4.325669235186751	85.33365673050228	0.6554044295737502	178.6632475018043	70.91475927987977	0.0	11.928360618242255	63.312067896824274	39.71750843216927	5.636478094334252	0.0	0.0	60.42828840669977	56.88910448700152	4.194588349272002	0.0	33.94994945192026	14.156735678793005	0.2621617718295001
ERR3586775	131.6345788449869	198.1665673628875	0.0	30.537143167395776	11.695076106662212	25.339331564434794	0.0	0.6497264503701229	0.6497264503701229	0.6497264503701229	13.254419587550508	0.0	3.6384681220726884	79.266626945155	0.3898358702220737	177.24537566096953	66.53198851790059	0.0	9.35606088532977	64.97264503701228	39.50336818250347	5.457702183109032	0.0	0.0	54.4470765410163	53.9272953807202	2.988741671702565	0.0	36.51462651080091	16.50305183940112	0.7796717404441474
ERR3586776	83.550485634842	114.54164321368064	1.256398280223188	20.102372483571006	1.0469985668526567	15.286179076048787	0.628199140111594	2.512796560446376	2.512796560446376	2.512796560446376	10.679385381897099	0.0	0.4187994267410627	37.27314897995458	1.0469985668526567	212.5407090710893	32.456955572432356	1.256398280223188	9.21358738830338	22.19636961727632	20.7305716236826	2.9315959871874386	0.0	0.0	22.19636961727632	22.19636961727632	0.0	3.3503954139285015	38.738946973548295	0.8375988534821254	0.0
ERR3586777	78.26037694193863	111.28962204915467	0.8415094294832112	21.03773573708028	0.6311320721124084	10.308490511169337	0.4207547147416056	1.6830188589664223	1.6830188589664223	1.6830188589664223	12.412264084877364	0.0	0.4207547147416056	42.49622618890216	0.8415094294832112	213.11226301662322	33.87075453669925	0.8415094294832112	8.204716937461308	27.13867910083356	17.040565947035027	3.1556603605620417	0.0	0.0	21.87924516656349	21.668867809192687	0.0	1.6830188589664223	37.8679243267445	0.4207547147416056	1.2622641442248168
ERR3586778	81.6630626924781	117.11369455898023	1.2660939952322188	22.156644916563828	0.4220313317440729	10.339767627729787	0.4220313317440729	0.8440626634881458	0.8440626634881458	0.8440626634881458	12.238908620578114	0.0	0.8440626634881458	41.78110184266322	0.4220313317440729	206.16230555697962	36.29469452999027	1.2660939952322188	12.027892954706077	27.643052229236776	17.72531593325106	3.3762506539525834	0.0	0.0	23.633754577668082	24.8998485729003	0.21101566587203646	1.899140992848328	37.982819856966564	0.0	2.1101566587203644
ERR3586779	83.07703581250897	116.34970254850123	0.8370482197733902	23.85587426354162	0.4185241098866951	13.392771516374243	1.0463102747167377	2.301882604376823	2.301882604376823	2.301882604376823	13.60203357131759	0.0	0.20926205494334754	44.782079757876375	0.20926205494334754	219.09737152568488	34.94676317553904	0.8370482197733902	8.370482197733901	29.087425637125307	19.042846999844627	3.3481928790935607	0.0	0.0	21.553991659164797	20.716943439391407	0.0	2.5111446593201703	33.69119084587895	0.6277861648300426	0.8370482197733902
ERR3586780	15.07331438450234	19.506642144650087	0.0	5.172215720172371	4.137772576137897	6.35443645621177	0.14777759200492488	0.14777759200492488	0.14777759200492488	0.14777759200492488	3.103329432103423	0.0	2.512219064083723	21.575528432719036	0.29555518400984976	247.67524420025413	4.137772576137897	0.0	6.649991640221621	7.241102008241319	15.664424752522038	12.265540136408767	0.0	0.0	3.2511070241083475	21.13219565670426	0.0	0.0	1.9211086960640236	0.29555518400984976	0.29555518400984976
ERR3586781	16.16592329690362	21.950060990291156	0.0	5.784137693387534	3.8560917955916896	6.822316253739143	0.0	0.0	0.0	0.0	2.817913235240081	0.0	2.22466834361059	24.619663002623863	0.0	244.12027290553542	5.635826470480162	0.0	5.339204024665416	7.415561145368634	13.941254953293031	11.864897832589815	0.0	0.0	4.597647910128553	20.6152599841248	0.14831122290737267	0.0	2.22466834361059	0.5932448916294907	0.7415561145368634
ERR3586782	18.037335213025997	24.447297313522842	0.1490688860580661	5.962755442322644	3.42858437933552	9.093202049542032	0.0	0.0	0.0	0.0	3.42858437933552	0.0	3.130446607219388	19.677092959664726	0.0	253.56617518477043	5.217411012032313	0.0	6.260893214438776	7.453444302903305	17.441059668793734	9.987615365890429	0.0	0.0	4.472066581741983	22.65847068082605	0.0	0.0	2.3851021769290575	0.2981377721161322	0.7453444302903305
ERR3586783	17.618422824935045	24.873067517555356	0.0	6.070212906070057	2.9610794663756375	7.254644692620312	0.0	0.0	0.0	0.0	3.1091334396944195	0.0	2.516917546419292	20.727556264629463	0.1480539733187819	250.2112149087414	6.958536745982749	0.0	5.774104959432494	7.254644692620312	17.766476798253827	10.659886078952296	0.0	0.0	6.070212906070057	24.280851624280228	0.0	0.0	2.0727556264629463	0.8883238399126913	0.5922158932751276
ERR3586784	7.391039990718028	12.2813521650277	0.0	4.556881798788559	4.723596986549115	9.947339536379902	0.0	0.0	0.0	0.0	2.7230147334224313	0.0	1.278149772830937	18.505385841421827	0.16671518776055702	319.4262997492272	5.0570273620702295	0.0	3.8344493184928115	4.390166611028001	19.672392155745726	0.0	0.0	0.0	3.3898754844646595	25.340708539604666	0.0	0.0	1.833867065366127	0.055571729253519005	0.7780042095492661
ERR3586785	17.399754399633416	26.946522300317234	0.0	4.4654236954811415	1.8477615291646103	7.852986498949594	0.0	0.0	0.0	0.0	3.5415429308988364	0.0	3.5415429308988364	16.937814017342262	0.0	221.11546299003172	3.5415429308988364	0.0	6.775125606936904	8.160946753810363	12.47239032186112	0.0	0.0	0.0	3.5415429308988364	16.013933252759955	0.0	0.0	6.62114547950652	13.396271086443425	0.0
ERR3586786	16.966368395197755	24.19278456352272	0.0	1.5709600365923846	1.8851520439108616	7.2264161683249695	0.0	0.0	0.0	0.0	0.6283840146369538	0.0	0.6283840146369538	14.452832336649939	0.0	196.99838858868503	2.8277280658662924	0.0	11.31091226346517	5.341264124414107	10.996720256146693	0.0	0.0	0.0	2.8277280658662924	15.709600365923846	0.0	0.0	6.598032153688015	15.39540835860537	0.0
ERR3586787	15.745047777275241	21.728165932639833	0.0	2.2043066888185336	1.574504777727524	8.817226755274135	0.0	0.0	0.0	0.0	1.574504777727524	0.0	1.574504777727524	12.281137266274689	0.0	200.27700772694106	3.778811466546058	0.0	9.447028666365146	8.187424844183125	11.336434399638174	0.0	0.0	0.0	3.778811466546058	14.800344910638726	0.0	0.0	3.778811466546058	11.336434399638174	0.0
ERR3586788	18.11716259230566	24.465911876788844	0.0	2.1678656093357205	1.7033229787637802	8.981157524390841	0.0	0.0	0.0	0.0	1.5484754352398002	0.0	1.5484754352398002	15.175059265350042	0.0	194.64336220964287	3.2517984140035803	0.0	10.374785416106661	6.658444371531141	13.007193656014321	0.0	0.0	0.0	3.2517984140035803	18.272010135829643	0.0	0.0	6.5035968280071605	16.258992070017904	0.0
ERR3586789	3.64855214518398	9.12138036295995	0.0	5.27013087637686	0.60809202419733	11.35105111835016	0.0	0.0	0.0	0.0	1.41888138979377	0.0	0.0	17.63466870172257	0.0	476.94684431210584	5.4728282177759695	0.0	3.64855214518398	2.43236809678932	26.756049064682518	0.20269734139911	0.0	0.0	4.0539468279822	29.59381184427006	0.0	0.0	1.82427607259199	0.60809202419733	0.20269734139911
ERR3586790	2.872241977648436	7.385765085381693	0.0	4.923843390254461	0.0	11.89928819311495	0.0	0.0	0.0	0.0	1.6412811300848207	0.0	0.41032028252120517	12.71992875815736	0.0	433.70853862491384	4.513523107733256	0.0	3.6928825426908465	1.6412811300848207	23.7985763862299	0.0	0.0	0.0	2.872241977648436	17.64377214841182	0.41032028252120517	0.0	1.2309608475636153	0.8206405650424103	0.0
ERR3586791	2.871901000760839	8.205431430745254	0.0	4.5129872869098895	0.41027157153726274	9.846517716894306	0.0	0.0	0.0	0.0	0.41027157153726274	0.0	0.0	12.718418717655144	0.0	442.6830256887065	5.333530429984416	0.0	6.564345144596204	2.0513578576863134	22.975208006086714	0.0	0.0	0.0	4.923258858447153	25.84710900684755	0.0	0.0	0.8205431430745255	1.2308147146117883	0.0
ERR3586792	1.617301606322049	6.064881023707684	0.0	5.862718322917427	0.4043254015805122	11.92759934662511	0.0	0.0	0.0	0.0	1.2129762047415367	0.0	0.2021627007902561	15.56652796084972	0.2021627007902561	431.819528887987	4.447579417385635	0.0	3.436765913434354	2.4259524094830733	23.45087329166971	0.2021627007902561	0.0	0.0	3.436765913434354	21.227083582976892	0.0	0.0	1.4151389055317927	0.6064881023707683	0.2021627007902561
ERR3586793	19.58262585219486	25.28630328487297	0.0	19.9628710143734	0.38024516217854093	16.54066455476653	0.19012258108927046	0.19012258108927046	0.19012258108927046	0.19012258108927046	2.471593554160516	0.0	2.2814709730712455	45.819542042514186	0.0	135.74752289773912	5.513554851588844	0.0	3.0419612974283274	21.864096825266103	25.47642586596224	0.38024516217854093	0.0	0.0	4.372819365053221	34.222064596068684	1.1407354865356227	0.0	6.464167757035196	0.38024516217854093	0.19012258108927046
ERR3586794	19.876276057348804	28.77327581635255	0.0	21.76925472947726	0.5678936016385372	15.711722978666197	0.3785957344256915	0.757191468851383	0.757191468851383	0.757191468851383	3.9752552114697606	0.0	1.8929786721284574	48.27095613927566	0.0	133.45499638505623	8.707701891790904	0.0	3.2180637426183774	21.201361127838723	27.06959501143694	0.18929786721284575	0.0	0.0	6.057531750811064	30.287658754055318	1.3250850704899202	0.0	6.246829618023909	0.3785957344256915	0.0
ERR3586795	20.84774241297289	29.72733640368357	0.0	22.778088932692604	0.0	16.407945417617555	0.0	0.19303465197197123	0.19303465197197123	0.19303465197197123	4.2467623433833666	0.0	2.5094504756356257	49.03080160088069	0.0	130.29839008108058	8.879593990710676	0.0	2.1233811716916833	24.901470104384288	29.72733640368357	0.7721386078878849	0.0	0.0	5.598004907187166	35.904445266786645	1.737311867747741	0.0	9.072628642682648	0.5791039559159137	0.0
ERR3586796	19.206690797175664	24.444879196405388	0.0	23.086830352160646	0.5820209332477474	15.52055821993993	0.19400697774924913	0.19400697774924913	0.19400697774924913	0.19400697774924913	2.5220907107402386	0.0	3.104111643987986	49.66578630380778	0.0	146.66927517843234	5.238188399229727	0.0	2.1340767552417406	25.026900129653136	28.71303270688887	0.38801395549849826	0.0	0.0	4.074146532734232	37.24933972785583	1.9400697774924913	0.0	6.402230265725221	0.5820209332477474	0.0
ERR3586797	29.10178813508228	38.496853596014354	0.0	11.4573969035757	1.14573969035757	8.936769584789047	2.29147938071514	2.29147938071514	2.29147938071514	2.29147938071514	6.645290204073906	0.0	3.43721907107271	29.10178813508228	0.229147938071514	227.77305044308494	9.16591752286056	0.0	4.58295876143028	14.436320098505384	13.978024222362356	3.43721907107271	0.0	0.0	7.103586080216934	22.22734999293686	0.0	0.0	1.374887628429084	0.0	0.458295876143028
ERR3586798	27.439194053138596	35.670952269080175	0.22865995044282164	13.94825697701212	0.4573199008856433	7.774438315055936	0.9146398017712866	1.1432997522141082	1.1432997522141082	1.1432997522141082	5.716498761070541	0.0	2.74391940531386	26.067234350481666	0.0	228.202630541936	7.545778364613114	0.0	5.030518909742076	13.490937076126476	12.118977373469548	3.6585592070851463	0.0	0.0	5.259178860184898	21.03671544073959	0.0	0.0	1.6006196530997514	0.22865995044282164	0.22865995044282164
ERR3586799	34.28650844521683	42.216721282886034	0.0	10.962353040307423	0.4664831080981882	8.629937499816482	1.1662077702454705	1.1662077702454705	1.1662077702454705	1.1662077702454705	5.597797297178259	0.0	2.332415540490941	27.755744931842198	0.9329662161963764	210.617123306332	7.696971283620106	0.0	5.831038851227353	11.662077702454706	11.8953192565038	3.265381756687318	0.0	0.0	4.898072635030976	20.99173986441847	0.0	0.0	3.0321402026382236	0.2332415540490941	0.4664831080981882
ERR3586800	25.777858799827275	33.9799047815905	0.23434417090752066	11.482864374468512	0.703032512722562	8.670734323578264	1.6404091963526446	1.8747533672601653	1.8747533672601653	1.8747533672601653	6.092948443595537	0.0	1.8747533672601653	28.58998885071752	0.0	210.44106547495355	7.9677018108557025	0.23434417090752066	5.389915930872975	14.529338596266282	14.29499442535876	4.686883418150414	0.0	0.0	4.921227589057934	18.981877843509174	0.0	0.0	1.406065025445124	0.23434417090752066	0.703032512722562
ERR3586801	9.41784392806947	17.77238289651819	0.0	5.164624089586483	0.1519007085172495	11.696354555828211	0.1519007085172495	0.1519007085172495	0.1519007085172495	0.1519007085172495	3.03801417034499	0.0	0.4557021255517485	28.101631075691156	0.4557021255517485	451.60080642178275	8.658340385483221	0.0	6.379829757724479	5.9241276321727305	24.30411336275992	0.0	0.0	0.0	5.9241276321727305	26.430723282001413	0.0	0.0	1.6709077936897445	0.0	1.3671063766552456
ERR3586802	6.7272408203030984	16.206534703457464	0.0	4.586755104752113	0.0	5.504106125702535	0.0	0.0	0.0	0.0	2.7520530628512674	0.0	0.30578367365014086	24.156910218361126	0.0	406.9980696283375	9.479293883154366	0.0	6.115673473002817	5.198322452052395	17.429669398058028	0.6115673473002817	0.0	0.0	7.033024493953239	21.40485715550986	0.0	0.0	3.0578367365014083	0.6115673473002817	0.9173510209504225
ERR3586803	11.299248795096206	16.490795538789058	0.0	2.74846592313151	0.0	11.299248795096206	0.0	0.0	0.0	0.0	1.8323106154210065	0.0	0.9161553077105032	18.323106154210066	0.0	421.12605644426134	5.191546743692852	0.0	4.275391435982349	3.9700063334121807	23.514652897902916	0.30538510257016777	0.0	0.0	3.9700063334121807	25.65234861589409	0.30538510257016777	0.0	1.8323106154210065	0.30538510257016777	0.9161553077105032
ERR3586804	9.484292411555572	16.25878699123812	0.0	4.516329719788367	0.1505443239929456	10.53810267950619	0.3010886479858912	0.3010886479858912	0.3010886479858912	0.3010886479858912	2.860342155865966	0.0	0.752721619964728	24.839813458836023	0.1505443239929456	410.0827385567838	6.7744945796825515	0.0	6.021772959717824	5.269051339753095	21.678382654984166	0.0	0.0	0.0	4.967962691767204	26.34525669876548	0.0	0.0	2.1076205359012383	0.45163297197883673	1.3548989159365104
ERR3586805	26.54968218066314	33.84149630070443	0.0	6.730905341576571	0.7478783712862856	11.592114754937429	0.0	0.1869695928215714	0.1869695928215714	0.1869695928215714	3.9263614492529997	0.0	1.6827263353941428	23.93210788116114	0.0	237.26441329057414	7.291814120041286	0.0	6.730905341576571	8.974540455435429	17.575141725227713	0.7478783712862856	0.0	0.0	5.048179006182428	31.59786118684557	0.1869695928215714	0.0	4.113331042074571	0.0	0.9348479641078571
ERR3586806	26.461456294100962	34.28808421207449	0.0	6.149493364122055	0.931741418806372	10.808200458153914	0.0	0.37269656752254876	0.37269656752254876	0.37269656752254876	3.5406173914642136	0.0	1.1180897025676464	17.703086957321066	0.18634828376127438	230.14013044517387	7.826627917973524	0.0	8.385672769257347	7.081234782928427	19.752918078695085	0.931741418806372	0.0	0.0	5.776796796599506	35.40617391464213	0.0	0.0	6.149493364122055	0.18634828376127438	0.37269656752254876
ERR3586807	24.53731579454214	30.810013065327347	0.0	5.903715078386079	0.9224554809978248	11.438447964373028	0.36898219239912994	0.36898219239912994	0.36898219239912994	0.36898219239912994	2.7673664429934743	0.0	0.36898219239912994	23.43036921734475	0.0	219.91338666988142	6.2726972707852084	0.0	6.826170559383903	8.302099328980423	20.478511678151712	0.9224554809978248	0.0	0.0	4.243295212589994	31.547977450125607	0.0	0.0	4.612277404989124	0.0	0.9224554809978248
ERR3586808	23.958040449577652	33.24410263933643	0.0	7.057407264216673	0.3714424875903512	9.471783433553956	0.0	0.3714424875903512	0.3714424875903512	0.3714424875903512	4.457309851084214	0.0	2.228654925542107	26.929580350300462	0.1857212437951756	236.23742210746335	9.28606218975878	0.0	5.943079801445619	7.800292239397375	19.872173086083787	0.7428849751807024	0.0	0.0	7.243128508011848	37.88713373421582	0.0	0.0	6.128801045240794	0.0	0.3714424875903512
ERR3586809	31.247742541872967	40.911992812555326	0.0	5.798550162409417	0.9664250270682361	10.308533622061185	0.0	0.32214167568941204	0.32214167568941204	0.32214167568941204	3.3824875947388264	0.0	1.9328500541364722	26.898829920065907	0.0	278.1693369578073	9.664250270682361	0.0	5.959621000254122	7.570329378701183	22.549917298258844	0.9664250270682361	0.0	0.0	8.053541892235302	37.20736354212709	0.16107083784470602	0.0	2.4160625676705902	0.32214167568941204	0.32214167568941204
ERR3586810	31.846894312495326	43.84949267147598	0.0	7.201559015388391	0.8001732239320434	13.122840872485511	0.32006928957281733	0.16003464478640866	0.16003464478640866	0.16003464478640866	4.160900764446626	0.0	1.440311803077678	24.645335297106936	0.0	290.78294957690457	11.682529069407833	0.0	6.401385791456347	7.041524370601982	21.44464240137876	0.8001732239320434	0.0	0.0	8.801905463252478	35.527691142582725	0.16003464478640866	0.0	2.2404850270097216	0.32006928957281733	0.48010393435922605
ERR3586811	39.11107950339493	49.09340523438694	0.0	7.200366101043419	0.49093405234386944	12.109706624482113	0.0	0.16364468411462316	0.16364468411462316	0.16364468411462316	3.9274724187509555	0.0	2.291025577604724	27.65595161537131	0.0	276.2322267854839	9.982325730992013	0.0	5.891208628126433	9.164102310418896	21.601098303130257	0.6545787364584926	0.0	0.0	8.018589521616535	36.65640924167558	0.16364468411462316	0.0	2.291025577604724	0.3272893682292463	0.6545787364584926
ERR3586812	37.51401591505339	51.00589883187084	0.0	7.404082088497379	0.329070315044328	12.011066499117971	0.0	0.0	0.0	0.0	3.2907031504432798	0.0	2.1389570477881317	27.806441621245714	0.0	283.98768188325505	13.327347759295282	0.0	4.771519568142756	7.897687561063871	21.225035320359154	1.1517461026551479	0.0	0.0	11.352925869029315	29.122722881423027	0.164535157522164	0.0	2.3034922053102957	0.329070315044328	0.49360547256649195
ERR3586813	9.854451365018306	14.781677047527458	0.0	7.947138197595407	1.112599347663357	14.781677047527458	0.3178855279038163	0.15894276395190815	0.15894276395190815	0.15894276395190815	3.6556835708938875	0.0	1.5894276395190816	24.15930012069004	0.0	327.73997926883465	5.245111210412969	0.0	4.450397390653428	5.5629967383167855	24.477185648593856	0.15894276395190815	0.0	0.0	3.019912515086255	30.19912515086255	0.0	0.15894276395190815	1.9073131674228978	0.6357710558076326	2.225198695326714
ERR3586814	12.196138866591697	17.739838351406107	0.0	9.186702003406733	0.633565655407361	14.730401488221142	0.3167828277036805	0.15839141385184025	0.15839141385184025	0.15839141385184025	4.5933510017033665	0.0	2.059088380073923	28.03528025177572	0.15839141385184025	316.30765346212496	6.018873726369929	0.0	4.751742415555207	7.1276136233328105	23.758712077776035	0.15839141385184025	0.0	0.0	3.0094368631849644	31.519891356516208	0.0	0.0	1.1087398969628817	0.15839141385184025	3.1678282770368047
ERR3586815	10.48557574816273	18.71271979672118	0.0	7.743194398643248	0.483949649915203	12.582690897795278	0.16131654997173434	0.16131654997173434	0.16131654997173434	0.16131654997173434	3.871597199321624	0.0	1.1292158498021403	24.358799045731885	0.0	321.0199344437513	8.711093698473654	0.0	3.5489640993781553	5.162129599095499	21.777734246184135	0.16131654997173434	0.0	0.0	5.646079249010701	30.650144494629522	0.0	0.0	0.967899299830406	0.6452661998869373	2.7423813495194835
ERR3586816	9.080569432715082	14.918078353746207	0.0	8.594110355962489	1.1350711790893853	15.080231379330405	0.16215302558419792	0.16215302558419792	0.16215302558419792	0.16215302558419792	3.243060511683958	0.0	0.8107651279209895	20.593434249193134	0.32430605116839584	316.3605529147701	6.161814972199521	0.0	3.7295195884365517	5.026743793110135	24.971565939966478	0.32430605116839584	0.0	0.0	3.567366562852354	31.295533937750196	0.4864590767525937	0.0	2.1079893325945727	0.0	2.9187544605155624
ERR3586817	10.73732444244168	12.673563276324607	0.0	5.104629652964078	0.3520434243423502	5.808716501648778	0.3520434243423502	0.3520434243423502	0.3520434243423502	0.3520434243423502	2.2882822582252764	0.0	1.584195409540576	11.08936786678403	0.1760217121711751	189.22334058401324	2.112260546054101	0.0	2.8163473947388016	2.6403256825676267	9.32915074507228	0.1760217121711751	0.0	0.0	1.4081736973694008	10.033237593756981	0.0	0.0	2.112260546054101	0.7040868486847004	0.3520434243423502
ERR3586818	11.755718983011088	14.212137874983554	0.0	2.982794368823709	0.17545849228374757	5.79013024536367	0.17545849228374757	0.17545849228374757	0.17545849228374757	0.17545849228374757	1.2282094459862332	0.0	0.7018339691349903	11.229343506159845	0.0	190.54792262014988	2.4564188919724663	0.0	2.105501907404971	2.6318773842562138	9.825675567889865	0.17545849228374757	0.0	0.0	2.105501907404971	10.702968029308602	0.0	0.0	1.0527509537024855	1.2282094459862332	0.17545849228374757
ERR3586819	7.640776147332044	10.07193219421042	0.0	3.1257720602721997	0.3473080066969111	5.904236113847488	0.0	0.0	0.0	0.0	1.0419240200907331	0.0	0.6946160133938222	10.592894204255789	0.0	194.83979175696712	2.4311560468783777	0.0	2.4311560468783777	1.5628860301360998	10.07193219421042	0.17365400334845554	0.0	0.0	2.0838480401814663	12.85039624778571	0.0	0.0	2.257502043529922	1.5628860301360998	0.17365400334845554
ERR3586820	10.150064143076602	12.600079625888194	0.0	3.67502322421739	0.0	6.475040918859211	0.3500022118302276	0.3500022118302276	0.3500022118302276	0.3500022118302276	1.4000088473209105	0.0	0.7000044236604552	10.500066354906828	0.1750011059151138	190.92620655338916	2.625016588726707	0.0	2.625016588726707	2.4500154828115934	11.90007520222774	0.0	0.0	0.0	1.925012165066252	12.075076308142853	0.0	0.0	3.1500199064720484	0.7000044236604552	0.0
ERR3586821	11.867875815734253	16.511827221891135	0.17199820022803264	3.439964004560653	1.5479838020522938	15.135841620066874	0.3439964004560653	0.515994600684098	0.515994600684098	0.515994600684098	1.5479838020522938	0.0	0.17199820022803264	16.8558236223472	0.0	244.0654461235783	4.471953205928849	0.0	3.6119622047886857	6.0199370079811425	18.575805624627527	0.3439964004560653	0.0	0.0	3.6119622047886857	16.8558236223472	0.0	0.17199820022803264	4.127956805472784	0.515994600684098	0.6879928009121306
ERR3586822	12.1805169235331	14.06763926379879	0.17155657638779015	3.2595749513680126	0.5146697291633704	12.86674322908426	0.8577828819389507	0.8577828819389507	0.8577828819389507	0.8577828819389507	1.200896034714531	0.0	0.3431131527755803	15.440091874901112	0.17155657638779015	241.20854640123292	1.8871223402656916	0.0	3.945801256919173	4.117357833306963	17.841883944330174	0.0	0.0	0.0	1.5440091874901112	17.155657638779015	0.0	0.17155657638779015	6.004480173572655	0.5146697291633704	0.8577828819389507
ERR3586823	12.531979675178114	17.443160899234403	0.16935107669159613	3.725723687215115	0.6774043067663845	13.209383981944498	0.33870215338319226	0.5080532300747884	0.5080532300747884	0.5080532300747884	2.2015639969907497	0.0	0.5080532300747884	17.10445874585121	0.5080532300747884	253.51856180731943	5.080532300747884	0.16935107669159613	4.064425840598307	6.265989837589057	17.95121412930919	0.33870215338319226	0.0	0.0	3.3870215338319225	17.95121412930919	0.0	0.0	4.403127993981499	0.33870215338319226	1.0161064601495768
ERR3586824	11.279378115712229	15.03917082094964	0.0	3.247093699977763	0.8544983420994113	11.621177452551994	0.17089966841988227	0.17089966841988227	0.17089966841988227	0.17089966841988227	0.8544983420994113	0.0	0.17089966841988227	12.475675794651405	0.17089966841988227	247.46271987198952	3.75979270523741	0.0	3.5888930368175274	3.247093699977763	16.919067173568344	0.0	0.0	0.0	3.247093699977763	14.184672478850228	0.0	0.0	2.9052943631379984	0.5126990052596467	0.17089966841988227
ERR3586825	68.03821421042376	102.67867487006873	0.0	21.436697627941733	2.485414217732375	15.533838860827343	1.398045497474461	1.864060663299281	1.864060663299281	1.864060663299281	12.582409477270147	0.0	1.087368720257914	45.04813269639929	0.15533838860827343	209.86216300977742	34.79579904825325	0.0	5.592181989897844	30.135647390005047	13.048424643094968	8.543611373455038	0.0	0.0	24.698803788715477	55.14512795593707	0.31067677721654685	0.0	14.44647014056943	0.0	5.747520378506117
ERR3586826	60.41691437214271	94.65316584969025	0.0	17.970159146586038	1.2393213204542095	13.78744969005308	0.7745758252838809	1.5491516505677618	1.5491516505677618	1.5491516505677618	10.844061553974333	0.0	1.0844061553974333	41.36234907015924	0.1549151650567762	215.79682492408924	34.23625147754753	0.0	6.041691437214271	29.898626855957804	11.308807049144662	7.590843087782033	0.0	0.0	25.406087069311294	53.75556227470133	0.1549151650567762	0.0	14.097280020166632	0.0	5.886776272157495
ERR3586827	61.92547988116249	101.06849926283556	0.3058048389193209	18.195387915699595	1.5290241945966045	13.1496080735308	0.9174145167579628	1.2232193556772837	1.2232193556772837	1.2232193556772837	10.703169362176233	0.0	0.9174145167579628	42.20106777086629	0.0	227.67170257543444	38.6843121232941	0.0	7.033511295144382	27.369533083279222	11.161876620555214	8.256730650821664	0.0	0.0	29.510166955714467	48.31716454925271	0.3058048389193209	0.0	12.232193556772836	0.15290241945966046	5.3515846810881165
ERR3586828	69.32874475657651	104.68794865246966	0.0	19.30087548902464	1.3896630352097743	12.198153309063574	2.0072910508585626	1.8528840469463657	1.8528840469463657	1.8528840469463657	12.661374320800165	0.0	1.08084902738538	42.77074008367861	0.0	212.77285139100766	35.20479689198095	0.0	7.102722179961068	30.109365762878443	11.889339301239179	6.639501168224477	0.0	0.0	25.168341637688133	48.17498522060551	0.15440700391219714	0.0	13.587816344273348	0.0	6.4850941643122795
ERR3586829	7.564685163912382	17.482827934375283	0.0	0.33620822950721696	0.5043123442608255	5.715539901622688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9181427704629	0.0	285.4407868516272	9.9181427704629	0.0	3.6982905245793867	5.883644016376297	8.90951808194125	0.0	0.0	0.0	9.9181427704629	17.482827934375283	0.0	0.0	1.8491452622896933	9.245726311448466	1.681041147536085
ERR3586830	9.517433296711836	20.734408253550786	0.0	1.6995416601271138	0.6798166640508455	5.0986249803813415	0.0	0.0	0.0	0.0	1.0197249960762682	0.0	0.0	14.955966609118601	0.0	263.0890489876772	11.21697495683895	0.0	1.6995416601271138	6.118349976457609	9.177524964686414	0.0	0.0	0.0	10.197249960762683	19.374774925449096	0.0	0.0	0.33990833202542275	8.49770830063557	2.719266656203382
ERR3586831	5.439477766727362	18.358237462704846	0.0	0.3399673604204601	0.3399673604204601	2.0398041625227608	0.0	0.0	0.0	0.0	0.3399673604204601	0.0	0.0	7.819249289670583	0.0	266.19444320922025	12.918759695977485	0.0	0.6799347208409202	6.799347208409203	9.179118731352423	0.0	0.0	0.0	12.578792335557024	20.058074264807146	0.0	0.0	1.6998368021023007	9.859053452193344	3.3996736042046014
ERR3586832	5.360142666669446	16.5829413750086	0.0	1.3400356666673614	0.33500891666684035	5.360142666669446	0.0	0.0	0.0	0.0	0.33500891666684035	0.0	0.0	8.207718458337588	0.0	256.95183908346655	11.222798708339152	0.0	1.6750445833342018	4.857629291669185	9.21274520833811	0.0	0.0	0.0	10.887789791672311	15.410410166674657	0.0	0.0	0.8375222916671009	6.197664958336547	3.517593625001824
ERR3586833	12.973201261488224	19.90544621037506	0.0	3.8952614474697467	0.8582779460526561	7.2953625414475765	0.0	0.09903207069838339	0.09903207069838339	0.09903207069838339	2.376769696761201	0.0	0.13204276093117784	24.03178248947437	0.0	604.359716782001	6.932244948886837	0.0	3.631175925607391	3.928272137702541	26.672637708097927	0.0	0.0	0.0	4.786550083755197	35.22240647839169	0.0	0.0	1.2874169190789841	0.42913897302632803	0.06602138046558892
ERR3586834	10.871431060142228	15.361804758896627	0.0	1.4180127469750732	0.4726709156583578	6.853728277046187	0.0	0.0	0.0	0.0	1.4180127469750732	0.0	0.0	15.834475674554986	0.0	282.18453664803957	4.490373698754398	0.0	5.199380072241936	3.3086964096085043	13.471121096263197	0.2363354578291789	0.0	0.0	3.0723609517793253	18.90683662633431	0.0	0.0	2.599690036120968	0.0	0.2363354578291789
